"","X","countries","type","amt_provided_developinginthousan","mobilizing_int_finflowsinusdthou","mobililizing_int_flows_coeff","dom_exp","gaps","needs","avail_resources","expected_funding_gap","int_pob","incl","eval","inc_pob","type_exp","sources","domestice_sources","international_sources","report_dom_exp","report_funding_gaps","prepare_fin_plans","newneeds","domexp_thousand","ln_newneeds","lndomexp_thousand","birdspeciesthreatened.x","mammalspeciesthreatened.x","landareasqkm","ln_landarea.x","politicalstabilityandabsenceofvi","governmenteffectivenessestimate","Price_Index_yr2011.x","terrestrialprotectedareasoftotal.x","terrestrialandmarineprotectedare.x","gdpconstant2010us","lnGDP","GDP_sq","CO2_Ems","GDP_CO2","Threatened_Species","yhat_exp","exp_domexp3","yhat_9","N9","manual_exp7","lnmanual_exp7","error","controlofcorruptionestimate","regulatoryqualityestimate","ruleoflawestimate","voiceandaccountabilityestimate","populationgrowthannual","average_co2emmkt","average_population_density.x","Gov.x","agriculturallandoflandarea","ln_average_co2emmkt","ln_manual_E12","manual_E12","oilrentsofgdp.x","yhat_N12","N_12","OR_Table9","countrycode.x","pc1","pc2","pc3","pc4","pc5","pc6","yhat_exp_pca","Exp_pca","manual_exp_pca","lnmanual_exp_pca","yhat","N_pca","biofin","dev","broad_region","new_domexp.x","ln_newdomexp.x","new_needs","constant.x","rishmanexp","ln_rishman.x","RishAbsDiff","ln_rishman2","ExtrapExpRishman","ln_ManualExtrapRishman","ManualExtrapRishman","ln_agland","ln_CO2ems","ln_popdnsty.x","ln_GDP2010","co2emissions.x","iso3c.x.x","aglandpercent.x","AvgCO2ReductionPercent.x","ln_CO2reduct","AvgAgGrowth.x","lnPriceIndex","aglandtimesgrowth","birdspeciesperlandarea","mlr1Exp","ln_Emily_Manual_Exp","Emily_Manual_Exp","mlr1Needs.x","countrycode.y","AverageGDPrate","GDP","birdspeciesthreatened.y","ln_landarea.y","Gov.y","average_population_density.y","mammalspeciesthreatened.y","Price_Index_yr2011.y","terrestrialprotectedareasoftotal.y","ln_popdnsty.y","constant.y","AvgCO2ReductionPercent.y","new_domexp.y","ln_newdomexp.y","AvgAgGrowth.y","GDPmultiplier","2030GDP","iso3c.x","aglandpercent.y","futureagland","growthmultiplier_agland","futureco2level","growthmultiplier_co2ems.x","iso3c.y","co2emissions.y","AvgCO2Growth","iso3c.y.y","co2ppp","futureco2levelppp","growthmultiplier_co2ems.y","ln_futureGDP","ln_futureAgLand","ln_futureco2ppp","futureGDP_sq","ln_rishman.y","ExpRishman","mlr1Expenditures","mlr1Needs.y","oilrentsofgdp.y","terrestrialandmarineprotectedare.y","RishmanNeeds"
"161",161,"Rwanda","Least_dev",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70900000,NA,NA,NA,20,24,24670,10.11334,-0.030227,0.100119,55.8701,9.11606,9.11445,6.9e+09,22.65479,513.2394,0.046638,1.056574,44,16.39612,13200000,16.64505,16900000,13200000,16.39612,NA,0.650721,0.165406,0.091174,-1.1312,2.58285,648.652,429.431,0.4981196,73.4629,6.474895,17.18666,29100000,0,17.23094,30400000,1,"RWA",-1.554718,-0.6904758,-1.105914,1.018742,0.0551467,-1.162134,16.38857,13100000,13100000,16.38857,16.73766,18600000,1,0,"Africa",NA,NA,NA,1,NA,17.4202336134374,NA,17.2491868264928,30990362.4837487,17.2491868264928,30990362.4837487,4.29678051687885,-3.065339619506,6.06246107659757,22.6547872485496,839.743,"RWA",73.4373713486777,-4.85463463215176,NA,0.0514180919164206,4.02302935333879,3.77732214464682,0.000810701256586948,29941383.3538468,17.2147521400917,29941383.3538468,46654539.5638806,"RWA",0.0743642099318056,9508715596.4368,20,10.11334,0.4981196,429.431,24,55.8701,9.11606,6.06246107659757,1,-4.85463463215176,NA,NA,0.0514180919164206,1.07436420993181,22487451828.7766,"RWA",73.4373713486777,73.967783131438,1.00051418091916,1792.86873061414,1.04854634632152,"RWA",839.743,4.85463463215176,"RWA",0.0429964153146765,0.0197322751151081,0.952487000256631,23.8362232940874,4.30362963531747,-3.92549965312178,568.165540925596,17.300120147529,32609693.4597283,37748547.1722133,58488767.0947636,0,9.11445,38277382.4313883
"162",162,"Saint Kitts and Nevis","Developing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,260,5.560682,0.627707,0.259818,86.1104,3.31776,0.249478,8.3e+08,20.53694,421.7657,0.180611,3.709197,5,13.32058,609612.4,13.77739,962595.5,609612.4,13.32058,NA,0.445162,0.399689,0.424764,0.973449,0.821351,220.427,191.914,1.010442,21.8182,5.395568,12.86346,385948.3,0,13.23035,557017.3,1,"KNA",-3.320349,1.148789,0.2343597,-0.2154021,0.6297438,-0.2469924,13.3646,637047.3,637047.3,13.3646,13.90497,1093585,0,1,"America",NA,NA,NA,1,NA,13.1122614919189,NA,13.269766417584,579410.460157092,13.269766417584,579410.460157092,3.08274448387661,-1.71140973176991,5.25704735501648,20.5369362587549,231.021,"KNA",23.0769230769231,-0.916196407597275,NA,1.85359244254074,4.45563019391851,40.4420506298423,0.0115384615384615,2587086.9440981,14.7660430686815,2587086.9440981,4278812.59417809,"KNA",0.0147802956717878,1010822222.22222,3,5.560682,1.010442,191.914,2,86.1104,3.31776,5.25704735501648,1,-0.916196407597275,NA,NA,1.85359244254074,1.01478029567179,1205421936.28186,"KNA",23.0769230769231,29.8432984951149,1.01853592442541,267.316294728128,1.00916196407597,"KNA",231.021,0.916196407597275,"KNA",0.163022634678283,0.0970671509825905,0.968114051046983,20.91009549719,3.39596030860706,-2.33235226182172,437.232093701604,13.2068135446213,544059.309450955,2849927.22561557,4702436.69904214,0,0.249478,586328.163653765
"163",163,"Saint Lucia","Developing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,610,6.413459,0.938319,0.07873,88.0508,18.7635,0.931714,1.4e+09,21.05974,443.5126,0.197208,4.153149,9,13.84105,1025864,14.26268,1563873,1025864,13.84105,NA,0.55718,0.293385,0.583299,1.00119,0.487055,396.036,287.431,1.130635,17.1237,5.981505,13.6054,810496.3,0,13.97158,1168911,1,"LCA",-2.901308,1.494119,-0.0587241,-0.2106136,0.6852236,0.646307,13.78689,971787,971787,13.78689,14.30055,1624243,0,1,"America",NA,NA,NA,1,NA,13.8437246045766,NA,13.9848103098099,1184475.13432365,13.9848103098099,1184475.13432365,2.84046346885804,-1.62349626968514,5.6609828314328,21.0597380735676,407.037,"LCA",17.377049805688,-1.38431442555154,NA,0.499049916816552,4.47791392064767,8.54558106059159,0.0114754098360656,2100424.85182531,14.5576501926247,2100424.85182531,3491585.86504866,"LCA",0.0125733340018983,1921848222.22222,7,6.413459,1.130635,287.431,2,88.0508,18.7635,5.6609828314328,1,-1.38431442555154,NA,NA,0.499049916816552,1.0125733340019,2232733659.49162,"LCA",17.377049805688,18.631311690202,1.00499049916817,507.184752375695,1.01384314425552,"LCA",407.037,1.38431442555154,"LCA",0.183856942598752,0.132324186918645,0.979653399835834,21.5264925279444,2.92484358955326,-2.0225004058355,463.389880555645,13.8584106426801,1043833.59470982,2100845.88689381,3492268.72078612,0,0.931714,1077724.60462095
"164",164,"Saint Vincent and the Grenadines","Developing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,390,5.966147,0.916485,0.168005,80.7768,22.4264,0.466329,7.1e+08,20.38078,415.376,0.21121,4.304624,6,13.33701,619711,13.79271,977454.9,619711,13.33701,NA,0.693536,0.280751,0.482036,0.980048,0.290273,230.614,279.08,1.173125,25.641,5.440743,13.34737,626167.4,0,13.77403,959370.5,1,"VCT",-3.25475,1.432387,0.0418823,0.1043113,0.7697335,0.7879572,13.45236,695483.8,695483.8,13.45236,13.98718,1187290,0,1,"America",NA,NA,NA,1,NA,13.6101043548424,NA,13.71523672675,904589.679227939,13.71523672675,904589.679227939,3.24419263285199,-1.55490237978609,5.63149847907104,20.3807755279996,209.019,"VCT",25.6410256410256,-1.14048162509511,NA,0,4.39168979558484,0,0.0102564102564103,1855389.87768939,14.4336054085916,1855389.87768939,3093586.66242618,"VCT",0.00593907974944658,811300000,4,5.966147,1.173125,279.08,2,80.7768,22.4264,5.63149847907104,1,-1.14048162509511,NA,NA,0,1.00593907974945,871047103.00794,"VCT",25.6410256410256,25.6410256410256,1,250.60287197595,1.01140481625095,"VCT",209.019,1.14048162509511,"VCT",0.175378642358659,0.124373649184721,0.978750460884145,20.585206612583,3.24419363285249,-2.08446494438873,423.750731282729,13.4801764043504,715099.093478218,1796438.42972299,2997649.35147352,0,0.466329,755911.285267519
"165",165,"Samoa","Developing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,2830,7.948032,1.1737,0.542194,NA,7.15639,0.237693,6.9e+08,20.3522,414.2121,0.183388,3.732349,8,NA,NA,NA,NA,NA,NA,NA,0.433055,-0.112919,0.773977,0.742937,0.559741,187.424,66.7495,1.291224,12.708,5.233376,14.23041,1514225,0,14.43187,1852174,1,"WSM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Asia",NA,NA,NA,1,NA,14.4540970669807,NA,14.5576849267055,2100497.80941899,14.5576849267055,2100497.80941899,2.54223171640727,-1.69615115205291,4.2009468066156,20.3522021555556,198.018,"WSM",12.3674911660777,-2.8396152126621,NA,-1.35141044201617,NA,-17.1737238971415,0.00212014134275618,3369342.82716028,15.0302282765349,3369342.82716028,5536868.55905856,"WSM",0.0069071406925607,820491798.30076,6,7.948032,1.291224,66.7495,2,NA,7.15639,4.2009468066156,1,-2.8396152126621,NA,NA,-1.35141044201617,1.00690714069256,891142780.927949,"WSM",12.3674911660777,10.2224249852861,0.986485895579838,309.935810243928,1.02839615212662,"WSM",198.018,2.8396152126621,"WSM",0.184926973884539,0.183956811979623,0.999671304105215,20.6080152205518,2.32458383503321,-1.69305426642567,424.690291330495,14.3352589074277,1681604.41979363,3090668.68302495,5089606.80771195,0,0.237693,1644418.42367597
"166",166,"San Marino","Small_Island_dev_states",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,60,4.094345,1.0542,NA,127.438,NA,NA,2e+09,21.43021,459.2541,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.931221,1.18006,1.08931,NA,533.001,NA,16.6667,NA,NA,NA,NA,NA,NA,1,"SMR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Europe",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2.81341271675804,NA,6.27852330033669,21.4164130175064,NA,"SMR",16.6666666666667,NA,NA,0,4.84762997181888,0,0,NA,NA,NA,NA,"SMR",0,2027785200.19068,0,4.094345,NA,533.001,0,127.438,NA,6.27852330033669,1,NA,NA,NA,0,1,2027785200.19068,"SMR",16.6666666666667,16.6666666666667,1,NA,NA,"SMR",NA,NA,"SMR",NA,NA,NA,21.43021,2.81341071676004,NA,459.2539006441,NA,NA,NA,NA,NA,NA,NA
"167",167,"Sao Tome and Principe","Least_dev",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,4,960,6.866933,0.254211,-0.725962,62.3958,29.2406,0.244513,2.2e+08,19.20914,368.991,0.217661,4.18108,16,12.29337,218243.2,12.81961,369389.1,218243.2,12.29337,NA,0.048373,-0.812465,-0.719893,0.285533,1.88085,98.6016,195.262,-0.8917807,50.8712,4.591087,12.87614,390875.2,0,13.43616,684309,1,"STP",-3.635626,-0.0263187,-0.0092803,0.8544267,0.7242469,0.9949147,13.16518,521872.8,521872.8,13.16518,13.71817,907243.7,0,0,"Africa",NA,NA,NA,1,NA,13.1812397827796,NA,13.1943333878444,537311.558053085,13.1943333878444,537311.558053085,3.92929694809841,-1.52481647240336,5.27434224649832,19.2091381043166,113.677,"STP",50.7291674613953,-4.5637451115712,NA,-0.0597728303009349,4.13349796541781,-3.04071560480492,0.0125,2066256.73519201,14.5412491877331,2066256.73519201,3436159.13435158,"STP",0.0460809089811407,422296762.322469,12,6.866933,-0.8917807,195.262,4,62.3958,29.2406,5.27434224649832,1,-4.5637451115712,NA,NA,-0.0597728303009349,1.04608090898114,725105279.24466,"STP",50.7291674613953,50.3063012229546,0.999402271696991,232.151064934634,1.04563745111571,"STP",113.677,4.5637451115712,"STP",0.193770828848363,0.121774079356294,0.971385583219604,20.4018274150279,3.91813034208187,-2.10558775952099,416.234561872582,13.112361900506,495024.18577364,1533386.2713743,2568585.69884491,0,0.244513,550977.032788756
"168",168,"Saudi Arabia","Developing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,11,2100000,14.58083,-0.495236,0.249933,63.1699,4.61675,4.3659,5.9e+11,27.10339,734.5936,0.38394,10.40608,29,20.59144,8.76e+08,20.5568,8.47e+08,8.76e+08,20.59144,NA,0.218777,0.010819,0.16566,-1.7548,2.291,493885,13.561,0.1436548,80.7144,13.11006,20.53554,8.29e+08,39.331,23.31489,1.34e+10,1,"SAU",2.076595,-1.418929,1.990967,-1.397478,-2.090855,-1.221728,19.34582,2.52e+08,2.52e+08,19.34582,19.50785,2.97e+08,0,1,"Asia",NA,NA,NA,1,NA,20.5564310284163,NA,20.3359028873046,678844663.780738,20.3359028873046,678844663.780738,4.39091699801933,-0.957268988602713,2.60719802610581,27.1033883738462,601046.969,"SAU",80.7646683940475,-4.56874537453889,NA,-0.00314785015062768,4.14582792187944,-0.254076836197823,8.57142857142857e-06,1137478911.65629,20.8520801694143,1137478911.65629,1622213230.33763,"SAU",0.0349633446414173,786521831571.957,18,14.58083,0.1436548,13.561,11,63.1699,4.61675,2.60719802610581,1,-4.56874537453889,NA,NA,-0.00314785015062768,1.03496334464142,1187983491057.34,"SAU",80.7646683940475,80.7290827655054,0.999968521498494,1228397.0616242,1.04568745374539,"SAU",601046.969,4.56874537453889,"SAU",0.36994050087357,0.292997820531873,0.985532117013874,27.8032784403561,4.39109889158721,-1.22759010845051,773.022292031969,20.5149792190575,811974277.00386,1869942407.10063,2634735661.9439,39.331,4.3659,9578486728.11762
"169",169,"Senegal","Least_dev",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,19,192530,12.16801,-0.134468,-0.373925,64.573,25.3052,14.548,1.8e+10,23.61364,557.6039,0.191066,4.511763,38,17.11855,27200000,17.31865,33200000,27200000,17.11855,NA,0.000172,-0.155091,-0.136347,0.300381,2.80101,6766.02,70.0494,-0.3260324,46.5637,8.819669,17.28421,32100000,0,17.36758,34900000,1,"SEN",-0.6395525,-0.4997446,-0.5645428,0.5692499,-0.1377893,0.4558944,16.90399,21900000,21900000,16.90399,17.22047,30100000,0,0,"Africa",NA,NA,NA,1,NA,17.4249358549586,NA,17.3663907120634,34843972.0600868,17.3663907120634,34843972.0600868,3.84082126761977,-1.65513636088585,4.24920070743584,23.6136375948426,8855.805,"SEN",46.0603542305095,-7.3443059568854,NA,0.49416716959148,4.16779636676398,23.0102518347068,9.86859190775464e-05,35731062.6848128,17.3915309716455,35731062.6848128,55436894.8713251,"SEN",0.0475413525758073,24129599551.7869,19,12.16801,-0.3260324,70.0494,19,64.573,25.3052,4.24920070743584,1,-7.3443059568854,NA,NA,0.49416716959148,1.04754135257581,42131238693.6938,"SEN",46.0603542305095,49.3513740761584,1.00494167169591,27522.7764768214,1.07344305956885,"SEN",8855.805,7.3443059568854,"SEN",0.203701685160958,0.25147063301078,1.01325391590163,24.4640553142068,3.89896560898039,-1.38042906361295,598.490002416572,17.4733673809427,38778145.3196484,48866150.5626395,75240394.1668286,0,14.548,46855453.5036407
"170",170,"Serbia","Trans_Countries",NA,NA,NA,11698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11700000,NA,16.27493,13,6,87460,11.37894,0.146505,0.115257,65.5638,6.45874,6.45862,4.3e+10,24.48447,599.4891,0.514128,12.58815,19,17.53695,41300000,17.70877,49100000,11700000,16.27493,-1.262022,-0.31237,0.073869,-0.15297,0.152071,-0.514789,47392.3,82.3587,-0.0315176,40.1742,10.76622,16.27493,11700000,0.322613,16.25788,11500000,1,"SRB",0.1488328,0.065145,2.065091,0.4803599,0.4003692,-0.1736142,17.07505,2.6e+07,11700000,16.27493,16.63121,16700000,0,2,"Europe",11698000,16.2749284449851,NA,1,27179712.4626794,17.1179813876276,15481712.4626794,17.092801057644,26503863.0987678,16.2749284449851,11698000,3.69322499854417,-0.665283017291753,4.41108409767367,24.48446595264,37667.424,"SRB",39.3322661788246,4.123847687289,1.41678663222557,-0.271194355930368,4.18302371436794,-10.8950162940178,0.000148639378001372,12733769.8265159,16.2749284449851,11698000,18649638.4441326,"SRB",0.0162462975274639,50597289146.7041,13,11.37894,-0.0315176,82.3587,6,65.5638,6.45874,4.41108409767367,1,4.123847687289,11698000,16.2749284449851,-0.271194355930368,1.01624629752746,61392450031.0351,"SRB",39.3322661788246,37.8649703234489,0.997288056440696,19201.5137406116,0.95876152312711,"SRB",37667.424,-4.123847687289,"SRB",0.360347030418723,0.0942394623345171,0.919590531133675,24.8405527008749,3.63402641881925,-2.36191626437403,617.053058484945,17.047602430506,25332594.1408466,14045163.8135752,22292163.9100685,0.322613,6.45862,23760089.7094043
"171",171,"Seychelles","Developing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,6,460,6.131227,0.654723,0.414139,69.683,42.096,0.051368,1.1e+09,20.81858,433.4131,0.292907,6.097907,19,13.21479,548413.9,13.67875,872175.8,548413.9,13.21479,NA,0.696307,-0.201914,0.156161,0.118545,1.46023,523.974,195.888,0.8073043,4.8419,6.261441,12.95691,423753.9,0,13.61343,817026.8,1,"SYC",-2.693453,1.731489,-0.0325902,-0.2838371,1.262713,2.275058,13.49148,723225.3,723225.3,13.49148,14.02382,1231598,1,1,"Africa",NA,NA,NA,1,NA,13.182074807179,NA,13.3767239999392,644818.396254693,13.3767239999392,644818.396254693,1.57730720567972,-1.22790012649241,5.27754306733156,20.8185760167507,495.045,"SYC",3.36956511373104,2.40222211006908,0.876394188187596,-7.97413812268836,4.24395638557842,-38.6099793762448,0.0282608695652174,69587.1069656685,11.1503345844164,69587.1069656685,125681.078776525,"SYC",0.036158138623303,1590180446.19384,13,6.131227,0.8073043,195.888,6,69.683,42.096,5.27754306733156,1,2.40222211006908,NA,NA,-7.97413812268836,1.0361581386233,2435336172.99965,"SYC",3.36956511373104,1.05271876166867,0.920258618773116,335.493070495211,0.975977778899309,"SYC",495.045,-2.40222211006908,"SYC",0.211715869032843,0.049292183621691,0.912933282686608,21.6133506426785,0.0513761145431043,-3.0099897577308,467.136926003371,13.2580341765884,572652.398127222,62814.2182536337,113731.752125367,0,0.051368,642509.281743748
"172",172,"Sierra Leone","Least_dev",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,22,72180,11.18692,-0.086453,-1.1966,46.1889,9.38755,3.29706,3e+09,21.82188,476.1944,0.103523,2.259066,38,15.37441,4753590,15.6924,6533145,4753590,15.37441,NA,-0.723564,-0.890442,-0.820713,-0.225936,2.16877,871.931,93.1828,-1.695077,53.839,6.77071,15.51083,5448376,0,15.76903,7053446,1,"SLE",-2.031718,-1.522094,-0.6667995,0.5722903,0.0672816,-0.2862011,15.24575,4179710,4179710,15.24575,15.66713,6370137,0,0,"Africa",NA,NA,NA,1,NA,15.7274809844017,NA,15.6916673569714,6528366.76212458,15.6916673569714,6528366.76212458,3.98599811161272,-2.26796146874219,4.53456315530399,21.8218781256145,1309.119,"SLE",54.7104461069548,-8.38138811074073,NA,-0.11977391358317,3.83273950948044,-6.44850773340427,0.000221668052091992,8797538.50060019,15.9899825244798,8797538.50060019,14123186.9612211,"SLE",0.0489238234841703,4085114794.22324,16,11.18692,-1.695077,93.1828,22,46.1889,9.38755,4.53456315530399,1,-8.38138811074073,NA,NA,-0.11977391358317,1.04892382348417,7246556075.74123,"SLE",54.7104461069548,53.8001504747025,0.998802260864168,4745.19943613193,1.08381388110741,"SLE",1309.119,8.38138811074073,"SLE",0.103422535591016,0.0839737075148015,0.987064446589006,22.7037921689176,3.98527626409138,-2.47725153491153,515.462178849406,15.6642885381031,6352052.44356082,9128941.86001159,14642020.3766634,0,3.29706,7489443.98126924
"173",173,"Singapore","Developing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,14,704.077,6.556888,1.42389,2.21537,91.3986,5.57637,2.47093,2.6e+11,26.28395,690.8459,0.119375,3.137646,36,18.32631,9.1e+07,18.44477,1.02e+08,9.1e+07,18.32631,NA,2.11206,2.18424,1.82625,-0.127882,0.868111,43564.4,7387.55,4.517107,1.00883,10.68199,22.43806,5.56e+09,0,21.61447,2.44e+09,1,"SGP",-0.3586614,4.847218,-1.531808,-3.210494,5.25091,-5.401865,15.07294,3516357,3516357,15.07294,15.50525,5418053,0,1,"Asia",NA,NA,NA,1,NA,23.3495318051181,NA,23.0323532767117,10065235329.2302,23.0323532767117,10065235329.2302,0.00879124352933226,-2.12548548018124,8.90755142988096,26.2839474679619,56372.791,"SGP",0.930888592414402,-12.4403669775652,NA,-1.32329992531606,4.51523016105614,-1.3349846636566,0.0312465824050494,6451715.58270304,15.6798566352195,6451715.58270304,10435799.0110836,"SGP",0.0442146702772529,364156657769.87,22,6.556888,4.517107,7387.55,14,91.3986,5.57637,8.90755142988096,1,-12.4403669775652,NA,NA,-1.32329992531606,1.04421467027725,612020175128.904,"SGP",0.930888592414402,0.772506874607093,0.986767000746839,367981.179410148,1.12440366977565,"SGP",56372.791,12.4403669775652,"SGP",0.118994940547982,0.251893773078096,1.04798618699582,27.1400310848123,-0.258114371082075,-1.37874781574612,736.581287284577,22.4651349262306,5708002224.23457,10921855.8997167,17441390.2332909,0,2.47093,3351444567.26322
"174",174,"Slovak Republic","Developed_Countries",0,1254,0,52519,498655,562884,64230,498655,1,1,0,0,0,2,0,0,0,0,1,5.63e+08,52500000,20.1485841257986,17.77669,12,4,48088.2,10.78079,0.859012,0.823229,91.1474,37.5136,37.5148,9.5e+10,25.27714,638.934,0.270901,6.847603,16,17.84975,56500000,18.00043,65700000,52500000,17.77669,-0.0730629,0.231289,0.840422,0.549384,0.939996,0.123819,34992.6,112.427,1.530294,39.8784,10.46289,17.77669,52500000,0.057335,17.71195,49200000,1,"SVK",0.1536507,1.763656,-0.1445866,0.6493659,-0.3349823,0.9524075,18.08796,71700000,52500000,17.77669,18.03797,68200000,0,3,"Europe",52519000,17.776685566852,562884000,1,61190385.2011179,17.9295006305834,8671385.20111792,17.9192459560175,60566104.0848484,17.776685566852,52519000,3.68583482392771,-1.30600183849886,4.72230412213607,25.277142728547,30678.122,"SVK",39.2262895174709,2.1882410713824,0.783098057367269,-0.270559463715085,4.51247797630753,-10.7894785178157,0.000249541467553371,34552741.9924139,17.776685566852,52519000,80722977.6308243,"SVK",0.0254941315510851,105904632155.755,12,10.78079,1.530294,112.427,4,91.1474,37.5136,4.72230412213607,1,2.1882410713824,52519000,17.776685566852,-0.270559463715085,1.02549413155109,143256095241.845,"SVK",39.2262895174709,37.7663129596957,0.997294405362849,21532.074365523,0.978117589286176,"SVK",30678.122,-2.1882410713824,"SVK",0.195283737373088,0.0479379171649459,0.915958543113009,25.6878997413173,3.63141751373583,-3.03784849762508,659.868193119971,17.9075249032053,59860349.7520181,40548996.5650207,62718503.9301294,0.057335,37.5148,90717193.1994547
"175",175,"Slovenia","Developed_Countries",NA,333.5,0.65,13057,1213,10287.7,9075,1213,1,2,1,1,0,3,0,0,1,0,0,10300000,13100000,16.1464595648477,16.38483,10,6,20143,9.91061,0.938745,1.08027,112.116,53.6286,55.0795,4.9e+10,24.61509,605.9025,0.263774,6.49282,16,17.00864,24400000,17.21617,3e+07,13100000,16.38483,-0.6238022,0.801356,0.640244,1.02815,0.989813,0.071901,15255.1,101.692,2.087116,29.5518,9.632671,16.38483,13100000,0.000153,16.63921,16800000,1,"SVN",-0.1465788,2.579762,-0.547503,0.5474287,-0.2395018,1.979322,17.71168,49200000,13100000,16.38483,16.73416,18500000,0,3,"Europe",13057000,16.3848349463902,10287700,1,35351189.6149265,17.3808426022138,22294189.6149265,17.4078850490172,36320215.6440951,16.3848349463902,13057000,3.38614465570253,-1.33266260307101,4.62194863722691,24.615086135057,12812.498,"SVN",30.6563397595901,1.89787287043049,0.640733717138568,2.54633011104176,4.71953404959882,75.2486381754838,0.000496450379784541,44537917.8143879,16.3848349463902,13057000,20760612.5108048,"SVN",0.0104993615155496,54007972106.4629,10,9.91061,2.087116,101.692,6,112.116,53.6286,4.62194863722691,1,1.89787287043049,13057000,16.3848349463902,2.54633011104176,1.01049936151555,61219586514.6271,"SVN",30.6563397595901,43.5915204534136,1.02546330111042,9429.49854643091,0.981021271295695,"SVN",12812.498,-1.89787287043049,"SVN",0.201285457755496,0.0851062839440507,0.947620237014194,24.8377330163511,3.77486264642688,-2.46385440424825,616.91298139154,17.5811640458031,43191922.0351778,63769129.1409344,97552646.0399573,0.000153,55.0795,96277450.6579853
"176",176,"Solomon Islands","Least_dev",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,19,27990,10.2396,0.427324,-1.02753,NA,2.21018,0.155307,7.8e+08,20.4748,419.2176,0.189473,3.879423,43,NA,NA,NA,NA,NA,NA,NA,-0.171321,-0.924744,-0.349156,0.400418,2.66768,191.499,20.0266,-0.9398036,3.70262,5.254882,14.23531,1521650,0,14.59079,2171188,1,"SLB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Asia",NA,NA,NA,1,NA,14.4455100315687,NA,14.5744495790783,2136008.75765226,14.5744495790783,2136008.75765226,1.30904067716803,-1.66350874482201,2.99706138988742,20.4748044776479,201.685,"SLB",3.85852090032154,-2.29034617468104,NA,1.41903742005664,NA,5.25415633225012,0.000857449088960343,4508574.20539181,15.3214915207845,4508574.20539181,7356626.51283344,"SLB",0.041370412100223,1395608472.01325,24,10.2396,-0.9398036,20.0266,19,NA,2.21018,2.99706138988742,1,-2.29034617468104,NA,NA,1.41903742005664,1.04137041210022,2270002872.83668,"SLB",3.85852090032154,4.69995432175525,1.01419037420057,289.753021431408,1.02290346174681,"SLB",201.685,2.29034617468104,"SLB",0.155008443452299,0.0742323724738158,0.955025294013615,21.5430469340057,1.54755278989331,-2.60055493724507,464.102871200774,14.6067728890574,2206179.59834811,4158775.75596598,6799216.4529719,0,0.155307,2585898.6956463
